,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
517,12/5/17 18:00,Laquey,MO,USA,Formation,Few seconds,Yellow-orange horizontal line of lights in Missouri sky. ((anonymous report)),12/8/17,
518,12/2/17 04:00,Columbia,MO,USA,Formation,<1 minute,"Cluster of lights moved along the sky slowly as if they were birds, then formed a V shape as they continued to move along. I pulled ove",12/4/17,
519,11/9/17 04:30,St. Louis,MO,USA,Unknown,1 hour,"White lights with a red pulsating strobe in a linear formation over St. Louis, MO.",11/9/17,
520,11/8/17 17:30,Cole Camp,MO,USA,Circle,20 minutes,"Small black circle object then turned red, orange and then a bright white. ((NUFORC Note: Looks like a contrail?? PD))",11/17/17,
521,11/7/17 19:35,Park Hills,MO,USA,Triangle,35 minutes,Hovering triangular shaped aircraft.,11/9/17,
522,11/5/17 20:00,Cuba,MO,USA,Light,2 minutes,Light appearing in the sky.,11/9/17,
523,10/24/17 20:10,Bonne Terre,MO,USA,Cigar,2 minutes,"While fishing seen a very bright light, as bright a Venus, in the North sky. It was moving much faster than the three planes flying in",11/3/17,
524,10/19/17 02:57,Kansas City,MO,USA,Light,20 minutes,"Multi-colored object in KC, MO sky. ((NUFORC Note: We suspect a sighting of Venus, or Cappella. PD))",10/19/17,
525,10/18/17 19:15,Arnold,MO,USA,Circle,1-2 minutes,"Two bright lights sit in sky at strange position then disappear, Arnold, MO.",10/19/17,
526,10/17/17 20:20,Wentzville,MO,USA,Chevron,30 minutes,Lights hovering low in a chevron shape across St. Louis metro area.,10/19/17,
527,10/17/17 20:10,Springfield,MO,USA,Light,5 minutes,Noticed 4 what I thought was stars blinking in a perfect half circle. I never seen anything like it. ((anonymous report)),10/19/17,
528,10/14/17 21:00,Montreal,MO,USA,Orb,2 minutes,My wife and I went for a 4 wheeler ride at dark. We went to the local fishing pond and sat on the bench swing staring at the stars. We,11/3/17,
529,10/14/17 17:30,Kansas City,MO,USA,Circle,Unknown,Circular light formation seen in sky.,10/19/17,
530,10/14/17 00:34,Harrisonville,MO,USA,Disk,30 seconds,Silver saucer with bright lights around the rim spotted on I-49 south. ((anonymous report)),10/19/17,
531,9/30/17 21:00,Wentzville,MO,USA,Unknown,5-8 minutes,First spotted 4 at no partular pattern then slughlt faded out the 3 got brighter and made three sided triangle shape the two more appea,10/5/17,
532,9/30/17 19:45,Florissant,MO,USA,Unknown,5 minutes,The lights appeared to be a sigle craft flying at very high attitude.,10/5/17,
533,9/27/17 03:00,Springfield,MO,USA,Triangle,2 minutes,Witnessed a triangular shaped craft in the night sky while walking to my front door. It moved unnaturally smooth and fast. Not manmade.,9/28/17,
534,9/25/17 02:35,Mansfield,MO,USA,Circle,3 hours,Round light with smaller brighter lights inside it color changing large sphere white blue green sometimes purple sometimes have white a,9/28/17,
535,9/12/17 21:00,Cassville,MO,USA,Circle,~1 minute,Bright light and loud long rumbling over SW Missouri and NW Arkansas.,9/14/17,
536,9/11/17 02:00,Saint Louis,MO,USA,Flash,10-20 seconds,"Me and my father were sitting down on our back deck at around 2 am. I was around 9 years old when this occurred, we heard a loud vibrat",7/31/21,
