,Date / Time,City,State,Shape,Duration,Summary,Link to Event
146,2020-09-18 01:00:00,New London,WI,Disk,6 hours,There are 4 they are all glowing red upon seeing I looked through a range finder and took pics but it been doing weird shit let alone t,https://nuforc.org/webreports/reports/159/S159461.html
147,2020-09-15 18:21:00,Ojibwa,WI,Circle,30 seconds,Flying donut-shaped craft flew from West to East in an unnatural and silent manner!!,https://nuforc.org/webreports/reports/159/S159378.html
148,2020-09-12 22:00:00,Middleton,WI,Light,30-60 seconds,"Bright Lights, 12-15 flying together, moving under power, much brighter than anything I have ever seen. (Starlink satellites?)",https://nuforc.org/webreports/reports/159/S159321.html
149,2020-09-05 22:30:00,Pewaukee,WI,Changing,Several minutes,Bright colors with shape shifting.,https://nuforc.org/webreports/reports/159/S159172.html
150,2020-09-03 21:15:00,Mukwonago,WI,Triangle,2 minutes,Triangle with 3 white lights on corners.,https://nuforc.org/webreports/reports/159/S159137.html
151,2020-09-02 20:40:00,Indianford/Fulton/Edgerton,WI,Triangle,45-60 seconds,"4 large white lights with 2 on either side (cross shaped) surrounded by 3 larger red lights on top, left, and right side",https://nuforc.org/webreports/reports/159/S159128.html
152,2020-08-31 22:00:00,Beldenville,WI,Teardrop,3 minutes,first hand visual,https://nuforc.org/webreports/reports/159/S159060.html
153,2020-08-30 20:05:00,Pewaukee,WI,Diamond,10 minutes,Diamond Shaped UFO Sighting on the Lake,https://nuforc.org/webreports/reports/158/S158981.html
154,2020-08-26 23:00:00,New Franken,WI,Egg,1 hour or so,Strange floating object,https://nuforc.org/webreports/reports/167/S167375.html
155,2020-08-22 19:30:00,horicon,WI,Circle,10 minutes,Stationary white reflective disk very high in the sky with 2 smaller objects flying nonlinearly near it.,https://nuforc.org/webreports/reports/172/S172981.html
156,2020-08-17 22:00:00,Superior,WI,Light,1 hour,My husband came inside and drew on paper a zig zagged z like form and told me a light was going in those directions. I went outside wit,https://nuforc.org/webreports/reports/158/S158665.html
157,2020-08-11 13:15:00,Burlington,WI,Formation,2 minutes,Don't have any answers.,https://nuforc.org/webreports/reports/158/S158437.html
158,2020-08-11 02:30:00,Lake Geneva,WI,Cigar,3-5 minutes,LONG BAR WITH LIGHTS IN IT FOLLOWED BY INDIVIDUAL LIGHTS.,https://nuforc.org/webreports/reports/158/S158438.html
