,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
202,12/19/01 18:45,Winnipeg (Canada),MB,Canada,Circle,15 seconds,Red circular object changes colour and speeds up and changes direction slightly.,1/11/02,
203,12/17/01 19:18,St. Georges (Canada),MB,Canada,Cigar,1 min45 secs,"2 bright blue lights on a cigar shaped craft,",5/24/05,
204,7/28/01 16:00,Winnipeg (Canada),MB,Canada,,,"Rod, Bird or Possible Bug ???",4/22/03,
205,2/11/01 20:00,Cold Lake/Sherridon (Canada),MB,Canada,Oval,1.min,the craft had a oval shape and it also had a sphere at the bottom of it. the craft had some lights going around it's side.the sphere wa,8/5/01,
206,7/6/00 01:30,Blood-Vein River (Canada),MB,Canada,Unknown,7 seconds,Unknown military aircraft over wilderness in Manitoba,2/18/01,
207,4/28/00 23:59,Winnipeg (Canada),MB,Canada,Light,5 minutes,"While getting ready for bed I noticed these lights that zoomed across the sky in various movements, it was not a shooting star",12/2/00,
208,4/27/00 07:25,Winnipeg (Canada),MB,Canada,Cylinder,5 min,"I was driving on Waverly in Winnipeg, MB Canada at 7:25 am and I saw a white cylinder object with no lights, no propulsion system.",12/2/00,
209,4/1/00 22:00,Winnipeg (Canada),MB,Canada,Light,45 seconds,red ball in sky,12/2/00,
210,12/30/99 18:00,Winnipeg (Canada),MB,Canada,Diamond,Winnipeg,"Standing still in the air and was very bright. Was going to go closer but when i moved to get a better look at it, it disapared.",12/2/00,
211,12/24/99 11:00,Winnipeg (Canada),MB,Canada,Unknown,20 min.,a dark object seen against face of sun. disc in profile???,3/16/01,
212,9/26/99 23:30,Winnipeg (north of) (Canada),MB,Canada,Unknown,10 Seconds,"Blue light moving rapidly from N/W to S/E. Visible vapour trail, no vehicle visible. Duration approx. 10 seconds.",12/2/00,
213,5/20/99 12:00,Riverville (Canada),MB,Canada,Disk,5 min,VERY BRIGHT AND FAST MOVING,12/2/00,
214,10/14/98 06:45,Winnipeg (Canada),MB,Canada,Sphere,1hour,"at 6:45am when l was heading off to work my mom and l saw 5 large white spheres ,they were moving slowly in a circular pattern",11/2/04,
215,8/25/98 14:00,Winnipeg (Canada),MB,Canada,Sphere,30 min,4 witness daytime sighting of metallic rotating ball at Winnipeg international air show.,5/24/05,
216,6/8/98 04:00,Winnipeg (Canada),MB,Canada,Disk,10 minutes,at 4 am by a military airport a circular object with 5 flashing white lights was watched for 10 min fly across sky then disappear,9/1/04,
217,2/4/96 23:00,Manitoba (rural) (Canada),MB,Canada,Disk,10 minutes,"While driving on the highway one night, I drove right underneath a saucer shaped UFO hovering about 75 feet above the road.",3/19/02,
218,12/27/95 03:00,Winnipeg (Canada),MB,Canada,Other,5-15mins,Weird lights over Winnipeg,2/18/01,
